customer_id,name,email,signup_date,plan,monthly_spend,last_login,churned,churn_date
29,Brittany James,cameron93@yahoo.net,2024-08-20,pro,410.56,2024-08-20 18:13:20,False,
30,Nancy Galvan,staceyjackson@yahoo.com,2025-04-07,enterprise,87.17,2025-05-07 03:45:59,False,
31,Catherine Alexander,jeffrey57@yahoo.org,2024-05-14,basic,447.42,2025-05-08 17:34:11,False,
32,Xavier Dunn,samantha75@yahoo.com,2024-02-20,free,457.46,2024-07-30 13:59:16,False,
33,Cassandra George,leecody@yahoo.org,2025-01-12,enterprise,101.78,2025-04-24 12:37:57,False,
34,Todd Stevens,sfuller@yahoo.net,2023-09-26,enterprise,14.91,2024-07-12 08:08:01,False,
35,Manuel Bennett,johnstonmichael@yahoo.net,2023-11-29,free,382.86,2024-04-24 02:26:43,False,
36,Kimberly Ross,dianamartin@yahoo.net,2024-04-09,free,180.4,2025-04-06 23:28:11,False,
37,Nicholas Johnson MD,wangmallory@yahoo.com,2023-06-02,pro,288.37,2025-01-03 22:18:38,False,
38,Molly Carpenter,vyoung@yahoo.org,2024-04-26,pro,234.99,2024-06-11 09:03:54,False,
39,Tara Davis,michaelmiller@yahoo.net,2024-12-01,enterprise,193.9,2025-03-22 17:16:13,False,
40,Jane Kelley,thompsonjohn@yahoo.org,2024-09-15,basic,349.34,2024-10-21 04:19:14,False,
41,Blake Davis,newmanderrick@yahoo.net,2025-01-18,pro,149.96,2025-04-22 13:44:34,False,
42,Daniel Jenkins,thompsonnicholas@yahoo.com,2023-10-01,free,492.4,2024-07-22 04:25:24,False,
43,John Rosales,larrysweeney@yahoo.org,2024-07-24,basic,96.28,2024-11-13 14:50:17,True,2025-03-18
44,Kyle Flores,andrew84@yahoo.net,2025-04-29,pro,462.55,2025-05-16 07:07:47,False,
45,Kimberly Miller,rbutler@yahoo.org,2025-02-26,enterprise,219.37,2025-05-02 12:03:51,False,
46,Louis Brown,mhubbard@yahoo.org,2024-11-04,basic,384.97,2024-12-06 08:44:01,True,2025-04-03
47,Tyler Mccall,jennifer24@yahoo.com,2024-10-25,pro,153.67,2025-01-21 14:21:21,True,2025-02-19
48,Carmen Sawyer,nburns@yahoo.net,2023-05-31,basic,483.74,2024-10-03 02:36:37,True,2023-08-06
49,Angela Torres,moralesbrandy@yahoo.com,2023-06-11,pro,37.38,2023-10-18 15:15:06,True,2023-08-27
50,Catherine Dean,mooremarcia@yahoo.org,2023-06-21,pro,121.36,2025-03-20 02:40:23,True,2023-08-24
51,Mr. Peter Moore,martinjeremy@yahoo.com,2023-10-23,pro,307.88,2023-11-19 22:00:43,True,2024-04-13
52,Devon Garcia,craig97@yahoo.com,2024-05-29,basic,104.99,2025-05-08 12:43:58,False,
53,Renee Hernandez,brucebrown@yahoo.org,2024-12-28,enterprise,217.82,2025-03-22 17:53:17,False,
54,John Espinoza,eddie30@yahoo.org,2024-12-30,pro,269.23,2025-02-21 11:26:27,False,
55,Wayne Johnson,vincentrobinson@yahoo.org,2024-12-02,pro,378.87,2025-03-19 13:33:51,False,
56,Matthew Rich,mmorrison@yahoo.com,2023-07-06,enterprise,270.84,2023-11-03 06:52:14,False,
57,Paul Cox,joseph60@yahoo.net,2024-10-29,basic,159.88,2025-03-13 17:06:51,True,2024-12-27
58,Lisa Parker,vochoa@yahoo.net,2024-06-18,pro,109.8,2025-05-08 16:15:40,True,2024-12-11
59,Patricia Wilson,trujillojohn@yahoo.org,2023-09-29,pro,234.08,2023-10-08 23:43:30,True,2024-03-16
60,Jessica Jones,vcraig@yahoo.org,2025-02-09,free,29.53,2025-03-18 22:41:18,False,
61,Joshua Warren,tlewis@yahoo.org,2023-08-04,basic,357.3,2024-11-19 03:49:06,True,2024-05-19
62,Kaylee Miller,lauriechapman@yahoo.net,2023-12-07,basic,17.78,2024-07-04 16:49:51,False,
63,Timothy Wright,qchambers@yahoo.net,2024-12-17,free,470.29,2025-04-13 17:59:25,False,
64,Heidi Decker,ryanpatrick@yahoo.com,2024-08-01,free,478.78,2024-09-20 00:45:47,False,
65,Lisa Williams,vknight@yahoo.com,2023-06-21,enterprise,15.42,2024-06-04 11:38:02,True,2024-10-22
66,Ronald Burns,chelseaperry@yahoo.org,2023-06-10,enterprise,148.96,2023-07-28 14:37:00,False,
67,Larry Hayden,lhodges@yahoo.com,2023-11-10,enterprise,295.24,2024-04-06 12:07:41,True,2023-11-14
68,Ryan Mclaughlin,blackwellmichael@yahoo.net,2024-10-03,pro,328.01,2024-12-17 05:12:00,False,
69,Brandon Rodriguez,andrew40@yahoo.com,2024-10-31,free,424.59,2024-12-28 08:48:38,True,2025-01-23
70,Anna Thompson,joshua89@yahoo.com,2024-09-08,enterprise,220.88,2024-10-11 00:28:16,True,2024-10-02
71,Stephanie Gill,dawn81@yahoo.com,2025-01-08,enterprise,134.27,2025-04-06 19:29:40,False,
72,Reginald Wallace,dtran@yahoo.com,2023-11-16,free,67.28,2023-12-11 05:02:09,False,
73,Stephanie Schneider,joseph92@yahoo.org,2023-09-16,enterprise,79.53,2023-11-15 09:53:39,False,
74,Keith Mitchell,david49@yahoo.net,2023-10-02,pro,498.0,2025-04-02 01:07:30,False,
75,Amy Wilcox,zacharystuart@yahoo.com,2023-10-17,basic,31.23,2024-01-06 20:08:23,True,2025-03-17
76,Ellen Hinton,warejessica@yahoo.net,2025-03-14,free,43.18,2025-04-07 22:44:38,False,
77,Robert George,caitlin43@yahoo.net,2024-05-26,pro,293.44,2025-04-01 11:09:25,False,
78,Carolyn Freeman,ravenhorton@yahoo.net,2024-01-16,basic,44.85,2024-10-21 00:05:18,True,2025-03-04
79,Amanda King,robert13@yahoo.net,2024-07-27,free,20.07,2025-04-01 21:39:51,False,
80,Heather Livingston,martinezmelissa@yahoo.com,2024-10-09,basic,317.8,2025-03-22 14:48:07,False,
81,Joseph Howard,tarasantos@yahoo.com,2024-01-24,basic,148.2,2024-06-28 21:19:05,False,
82,Tyrone Cordova,david93@yahoo.net,2023-10-03,enterprise,354.87,2024-05-12 04:40:22,False,
83,Matthew Walters,hhawkins@yahoo.net,2023-07-28,enterprise,35.68,2024-06-30 10:54:05,False,
84,Amber Gates,benjaminlane@yahoo.org,2023-10-05,pro,35.63,2024-07-15 04:35:52,False,
85,Ryan Sosa,schandler@yahoo.org,2023-07-21,pro,31.82,2024-02-18 11:14:06,False,
86,Angela Porter,jvaughn@yahoo.com,2024-07-30,enterprise,131.11,2025-02-22 18:14:59,False,
87,Mr. Brian Mccoy DVM,coreyrodriguez@yahoo.net,2024-08-07,basic,4.32,2025-01-07 13:33:12,True,2025-03-23
88,Ashley Coleman,lebrandon@yahoo.net,2023-05-30,free,467.16,2024-08-01 23:49:07,False,
89,Jessica Hamilton,martinezlisa@yahoo.com,2024-01-07,pro,48.05,2025-01-19 15:54:03,False,
90,Dennis Johnson,rrichards@yahoo.org,2023-08-03,free,457.8,2024-01-07 21:39:18,False,
91,David Wells,roy34@yahoo.net,2023-10-15,enterprise,216.19,2024-02-12 01:35:42,False,
92,Thomas Dunn,mhart@yahoo.com,2025-02-07,enterprise,331.57,2025-05-05 19:10:53,False,
93,Lance Adams,patricia94@yahoo.org,2024-12-18,pro,231.64,2025-03-22 16:37:15,False,
94,Anthony Ruiz,davidhoward@yahoo.com,2024-10-27,basic,330.43,2024-11-12 21:44:22,False,
95,Joseph Marsh,smithjames@yahoo.net,2024-04-12,pro,234.8,2024-12-08 20:34:47,True,2024-08-06
96,Daniel Carroll,zmiller@yahoo.org,2023-08-03,basic,346.07,2024-03-13 13:27:01,True,2023-11-10
97,Lauren Melendez,hamptonjason@yahoo.net,2023-10-18,free,466.54,2024-04-18 11:36:47,False,
98,Alexandra Mendez,adamskeith@yahoo.com,2024-02-16,basic,311.44,2025-02-10 06:49:35,True,2024-06-13
99,Jennifer Monroe,orocha@yahoo.com,2024-09-03,basic,268.76,2024-12-26 19:35:54,True,2024-10-04
100,Jamie Barnes,leslie12@yahoo.com,2025-01-31,basic,123.1,2025-04-06 10:30:57,False,
101,Tracy Morgan,michael91@yahoo.com,2023-12-01,free,20.41,2025-02-10 07:14:55,True,2024-08-11
102,Madison Chavez,waltondaniel@yahoo.org,2023-07-30,basic,175.7,2024-01-07 22:11:00,False,
103,Walter Burton,john54@yahoo.org,2023-11-12,enterprise,496.02,2024-06-14 10:11:52,False,
104,Martha Gonzalez,johnkaufman@yahoo.com,2024-03-27,pro,400.34,2025-03-28 22:13:20,True,2024-08-29
105,Bonnie Navarro,lovediana@yahoo.net,2024-11-15,basic,395.31,2025-01-31 11:35:16,True,2025-04-30
106,Lisa Andrews,belinda08@yahoo.net,2025-01-14,basic,80.5,2025-03-14 10:04:45,False,
107,Christina Mata,sarah36@yahoo.com,2023-09-04,pro,361.04,2024-04-03 17:28:18,False,
108,Peggy Curtis,christopherlewis@yahoo.org,2025-02-24,basic,365.66,2025-03-01 22:50:32,False,
109,James Morgan,eddie12@yahoo.net,2025-03-11,enterprise,68.7,2025-05-08 06:10:23,False,
110,Jason Rodriguez,lrodriguez@yahoo.net,2024-09-24,pro,5.07,2025-03-03 06:45:47,False,
111,Kelly Young,smithalexander@yahoo.com,2023-12-11,pro,274.52,2024-08-11 02:39:49,False,
112,Dr. Zachary Fox,mirandamichael@yahoo.net,2025-01-15,pro,12.98,2025-04-03 11:51:34,False,
113,Denise Davis,debra38@yahoo.net,2024-01-16,basic,429.73,2024-05-27 10:56:51,False,
114,Brianna Johnson,qwelch@yahoo.org,2024-08-15,free,322.37,2024-09-02 18:30:03,False,
115,Darlene Dominguez,michelle75@yahoo.net,2024-09-03,pro,24.74,2025-03-12 00:18:45,False,
116,Cindy Mason,anthony22@yahoo.org,2024-03-07,enterprise,114.02,2024-08-31 13:49:07,False,
117,Margaret Harrell,calvingarza@yahoo.net,2024-08-26,free,76.78,2025-04-08 00:28:52,True,2025-02-15
118,Cynthia Jones,justin98@yahoo.com,2023-09-20,pro,259.13,2024-01-07 22:44:02,True,2024-06-20
119,Bradley Atkins,bennettalyssa@yahoo.net,2024-06-01,pro,82.36,2024-12-01 21:07:14,False,
120,Jessica Paul DDS,jenniferburnett@yahoo.com,2024-02-02,enterprise,337.56,2024-05-30 18:31:35,False,
121,Brandon Butler,coxalexander@yahoo.org,2023-12-27,enterprise,182.41,2025-03-17 01:50:26,False,
122,William Daugherty,rshea@yahoo.org,2023-12-08,enterprise,411.88,2024-06-15 14:49:23,False,
123,Melanie Mcclain,fmendez@yahoo.org,2024-07-29,free,428.14,2024-09-15 15:18:46,False,
124,Andrew Peters,wwilliams@yahoo.org,2023-12-30,pro,215.99,2024-08-26 14:43:43,False,
125,Heidi Lambert,christopherwhite@yahoo.net,2023-08-19,basic,173.89,2025-04-01 12:39:41,False,
126,Elizabeth Harrison,paulawilliams@yahoo.com,2023-10-08,free,365.33,2024-07-27 14:27:19,True,2024-09-21
127,Donald Patterson,perezdavid@yahoo.com,2023-06-03,enterprise,59.0,2025-02-01 22:50:38,True,2024-06-01
128,Dean Acosta MD,wendy87@yahoo.net,2023-05-27,free,481.91,2023-12-01 01:25:09,True,2023-10-09
129,Anthony Boyd,xtownsend@yahoo.com,2023-12-03,pro,472.04,2024-03-13 03:55:31,False,
130,Jessica Stewart,tinajones@yahoo.org,2025-02-27,free,129.54,2025-04-03 00:16:12,False,
131,Laura Maynard,stevensmith@yahoo.net,2024-10-25,pro,384.05,2025-01-11 13:34:21,True,2025-04-27
132,Jon Clark,jimenezkaylee@yahoo.com,2024-11-15,enterprise,76.98,2025-02-04 10:06:46,False,
133,Danielle Todd,harold33@yahoo.org,2024-06-06,pro,303.15,2024-12-25 03:22:21,True,2025-05-03
134,Kevin Anthony,gsalas@yahoo.com,2023-09-07,free,170.74,2024-07-04 03:28:17,False,
135,Melissa Kim,jennifer67@yahoo.com,2023-10-27,basic,307.35,2024-11-02 15:24:52,True,2024-12-25
136,Jonathan Bradshaw,richardbailey@yahoo.com,2024-02-20,free,80.65,2024-12-30 18:06:35,True,2024-11-03
137,Norman Brown,debbiesmith@yahoo.net,2024-10-06,free,450.08,2025-01-03 14:03:47,True,2025-01-25
138,Karl Gordon,jennifer24@yahoo.org,2024-03-20,enterprise,337.24,2024-03-21 17:47:20,False,
139,Alejandro Stein,david21@yahoo.com,2024-01-02,enterprise,253.53,2025-01-06 00:49:46,False,
140,Jennifer Campos,caseleonard@yahoo.net,2024-09-28,enterprise,45.15,2025-05-10 22:14:16,False,
141,Shawn Kirk,jennifer26@yahoo.com,2024-11-17,basic,58.65,2025-02-01 06:19:00,False,
142,John Peterson,brian66@yahoo.net,2023-07-02,basic,481.86,2025-03-14 02:37:59,False,
143,Caroline Hall,amber64@yahoo.net,2024-12-23,basic,382.55,2024-12-27 12:44:17,False,
144,David Downs,andersoncurtis@yahoo.net,2024-08-12,basic,333.59,2024-12-14 07:41:29,False,
145,Sue Frank,mckenziejennifer@yahoo.org,2024-09-05,free,410.35,2025-02-20 19:58:30,False,
146,Teresa Humphrey,wstout@yahoo.net,2023-08-15,pro,319.34,2023-12-17 00:53:11,True,2024-07-11
147,Sarah Holder,jean65@yahoo.net,2024-01-27,enterprise,298.77,2024-08-27 21:32:27,True,2024-12-07
148,Andrew Moore,harrislauren@yahoo.com,2024-01-08,pro,297.48,2024-11-29 19:00:35,False,
149,Jessica Villegas,katelyn04@yahoo.org,2023-06-16,basic,77.61,2024-06-15 22:06:35,False,
150,Justin Davis,brett12@yahoo.com,2024-08-19,enterprise,277.12,2024-11-02 20:13:08,False,
151,Krista Pugh,hughesdaniel@yahoo.net,2023-08-16,enterprise,417.09,2025-01-14 07:35:53,True,2023-11-30
152,Kimberly Thomas,scottwilliam@yahoo.org,2024-03-26,pro,363.2,2025-04-02 03:05:17,False,
153,Paul Cummings,oadkins@yahoo.org,2024-01-16,free,197.76,2024-12-20 05:03:40,True,2024-08-27
154,Danny Pearson,mortiz@yahoo.net,2024-05-22,pro,29.94,2024-09-21 12:50:48,False,
155,Yolanda Fisher,christopherbowen@yahoo.net,2025-02-17,enterprise,199.02,2025-03-31 13:57:00,True,2025-05-15
156,Melissa Fuller,gregoryfred@yahoo.com,2024-10-31,enterprise,225.78,2025-01-21 13:54:37,False,
157,Destiny Leblanc,zhebert@yahoo.org,2024-06-28,pro,390.59,2024-11-23 09:18:34,False,
158,Dennis Williams MD,kaylacarrillo@yahoo.org,2024-01-17,pro,31.69,2025-02-14 21:35:17,False,
159,Alejandra Christian,santosmeghan@yahoo.com,2024-08-07,pro,139.93,2024-09-16 06:26:29,False,
160,Jessica Thompson,thomassmith@yahoo.org,2024-05-29,free,425.62,2025-03-30 20:16:13,True,2025-04-17
161,Randall Johnson,stephanie66@yahoo.net,2024-03-15,free,20.56,2024-10-18 03:46:41,False,
162,Jared Hall,uyoung@yahoo.org,2023-05-31,free,22.07,2024-06-24 06:33:33,True,2025-01-22
163,Peter Patel,amy77@yahoo.com,2024-03-03,basic,375.57,2024-10-24 03:36:02,True,2025-01-31
164,Raymond Caldwell,edwardramirez@yahoo.org,2023-10-31,pro,58.23,2025-01-09 00:25:30,False,
165,Jared Bates,benjaminburns@yahoo.com,2023-05-31,enterprise,477.29,2023-10-10 18:20:40,False,
166,Michael Brown,tsolomon@yahoo.com,2023-09-02,free,458.1,2024-05-31 08:51:35,False,
167,Mrs. Sandra Cameron,briancarpenter@yahoo.com,2025-01-07,free,436.23,2025-04-21 05:30:05,False,
168,Ruben Watson,matthew80@yahoo.org,2025-02-01,pro,433.4,2025-02-14 20:50:34,False,
169,James Meza,fbarnes@yahoo.com,2024-02-15,pro,191.12,2024-10-27 21:26:16,True,2024-05-05
170,Dana Zimmerman,xcherry@yahoo.org,2024-05-14,basic,435.05,2025-04-29 04:56:16,True,2024-08-22
171,Brianna Lopez,hartanthony@yahoo.net,2025-02-12,free,470.1,2025-04-02 00:30:05,False,
172,David Kim,thomasgregory@yahoo.org,2024-08-11,basic,250.11,2025-05-03 23:49:55,False,
173,Melissa Taylor,sarah15@yahoo.com,2025-05-03,basic,384.54,2025-05-11 20:40:03,False,
174,Geoffrey Graham,rboyd@yahoo.com,2024-09-19,basic,434.69,2025-03-20 23:07:22,False,
175,Katrina Martinez,elliottleah@yahoo.org,2024-03-13,enterprise,300.06,2024-06-14 23:19:26,False,
176,Terry Nguyen,iwilson@yahoo.net,2023-10-19,basic,88.83,2023-12-31 13:56:20,True,2024-03-02
177,David Brown,robert72@yahoo.net,2023-09-05,enterprise,184.87,2024-02-15 07:07:33,False,
178,Kimberly Johnson,mccoygina@yahoo.com,2024-05-17,free,82.22,2025-01-24 14:42:51,True,2024-08-20
179,Martin Sawyer,wsanchez@yahoo.org,2025-04-04,pro,339.14,2025-04-20 20:19:19,False,
180,Jennifer Wade,smithgeorge@yahoo.com,2025-01-07,pro,168.99,2025-03-05 17:25:08,False,
181,Alison Stein,tiffanyhopkins@yahoo.com,2024-05-22,basic,414.03,2025-03-14 17:24:58,True,2025-01-26
182,Caitlyn Roberts,mrobinson@yahoo.org,2024-11-27,basic,49.04,2024-12-05 14:38:34,True,2025-04-16
183,Jared Davis,zmiller@yahoo.com,2024-02-03,enterprise,193.07,2024-08-27 10:39:30,False,
184,Cynthia Barnes,smithsara@yahoo.com,2023-08-11,free,423.23,2025-01-12 18:38:04,False,
185,Daniel Walker,erinwilliams@yahoo.com,2023-11-14,free,170.87,2024-04-16 22:29:19,False,
186,John Williams,sarah99@yahoo.net,2023-05-23,pro,461.23,2024-08-09 02:31:33,True,2025-03-09
187,Lauren Maldonado,xmoore@yahoo.org,2023-11-22,free,84.14,2024-04-21 03:50:40,False,
188,Shane Rodriguez,wbullock@yahoo.net,2023-06-26,pro,292.63,2025-01-23 23:09:16,True,2024-11-04
189,Nicole Daniel,nholt@yahoo.com,2024-04-26,basic,265.75,2025-01-13 10:52:45,False,
190,William Buck,kimberlylawrence@yahoo.org,2024-06-14,basic,413.26,2024-09-12 05:45:02,False,
191,Dorothy Brown,bwilliams@yahoo.org,2024-02-23,pro,53.6,2024-09-22 06:04:19,False,
192,Frederick Olson,bradleystuart@yahoo.net,2023-06-28,enterprise,252.66,2024-09-21 09:47:23,False,
193,Melissa Porter,iortiz@yahoo.com,2024-07-26,basic,29.46,2024-08-25 00:50:06,True,2024-09-18
194,Andrew Holt,jhunt@yahoo.net,2025-01-10,free,311.71,2025-01-30 23:07:58,False,
195,Richard Day,brycewilliams@yahoo.com,2025-03-17,basic,471.41,2025-05-18 23:27:30,True,2025-04-04
196,Eric Cohen,brenda30@yahoo.net,2023-08-25,free,242.02,2023-11-10 11:42:10,False,
197,Christina Perry,ublackburn@yahoo.org,2024-03-07,basic,54.6,2025-03-08 03:52:36,False,
198,David Rodriguez,ralphbutler@yahoo.net,2024-01-20,free,386.1,2024-08-23 23:22:35,False,
199,Brianna Larsen,charles26@yahoo.net,2024-05-07,pro,270.36,2024-08-12 11:44:09,False,
200,Cheryl Jackson,pmiller@yahoo.org,2023-06-18,pro,74.58,2024-02-22 00:18:16,False,
201,Sarah Benson,dale02@yahoo.org,2024-11-10,enterprise,291.13,2025-01-27 18:20:19,True,2025-04-10
202,Christian Gonzalez,george64@yahoo.com,2024-02-02,enterprise,207.72,2025-05-16 04:38:01,False,
203,Ashley Lewis,vwilliamson@yahoo.com,2023-12-25,pro,231.06,2024-03-23 01:05:20,True,2025-02-01
204,Sharon Crawford,cwilliams@yahoo.net,2025-02-18,free,495.16,2025-03-27 04:30:16,True,2025-02-25
205,Carl Mcmillan,bailey35@yahoo.org,2024-06-04,enterprise,361.16,2024-11-03 05:13:59,False,
206,Greg King,watkinsdavid@yahoo.com,2025-04-19,basic,159.88,2025-04-20 18:55:56,True,2025-05-03
207,Barry Bird,rebecca79@yahoo.com,2024-08-23,enterprise,183.25,2024-08-30 04:58:17,False,
208,Lauren Ayers,jenniferfox@yahoo.net,2024-03-04,basic,165.45,2024-11-06 02:14:41,True,2025-01-27
209,Brittany Williamson,hannahmarsh@yahoo.com,2025-02-18,basic,81.49,2025-03-07 16:03:11,False,
210,Allen Murphy,griffithrobin@yahoo.com,2024-04-09,free,119.02,2024-05-01 06:08:28,False,
211,Teresa Roth,richard27@yahoo.org,2024-06-11,free,132.32,2025-01-12 05:56:46,False,
212,Elaine Martin,jeanette80@yahoo.org,2024-08-04,enterprise,322.86,2025-01-18 14:06:59,False,
213,Donald Harrell,caitlinjohnson@yahoo.com,2025-03-10,basic,14.69,2025-03-14 01:25:43,False,
214,Jennifer Howard,elizabeth92@yahoo.net,2024-03-29,free,237.22,2025-01-25 18:40:28,False,
215,Catherine Brown,molinamary@yahoo.com,2024-10-05,free,60.12,2024-11-15 06:56:02,True,2025-05-17
216,Leon Smith,ralph66@yahoo.net,2024-06-13,free,367.42,2025-01-14 06:47:42,True,2024-08-05
217,Ronald Velez,ccooper@yahoo.com,2024-10-29,free,276.17,2024-12-31 12:10:41,False,
218,Christopher Moore,mallen@yahoo.net,2025-05-01,enterprise,7.58,2025-05-16 07:57:48,False,
219,Denise Ponce,michaelmcdaniel@yahoo.com,2024-11-17,pro,362.21,2025-02-16 02:12:12,False,
220,Sarah Pope,mariamorris@yahoo.net,2023-07-18,basic,338.74,2025-01-28 17:22:02,False,
221,Ellen Miller,mark93@yahoo.com,2024-04-30,basic,380.69,2024-06-22 21:12:52,False,
222,Diane Black,lallen@yahoo.org,2024-09-14,free,458.72,2025-05-12 11:52:06,True,2025-03-28
223,Karina Martinez,cohenjennifer@yahoo.net,2024-06-12,pro,91.4,2024-12-20 07:02:51,False,
224,Megan Ibarra,timothyhickman@yahoo.net,2025-02-02,enterprise,16.46,2025-03-04 04:16:05,True,2025-05-15
225,Lori Smith,patricia29@yahoo.net,2023-10-29,basic,227.75,2025-05-11 15:18:22,True,2024-04-02
226,Laurie Schmitt,whitekendra@yahoo.net,2024-05-10,free,472.7,2024-06-27 11:21:09,False,
227,Bobby Sanders,perezmatthew@yahoo.com,2024-12-06,pro,305.66,2024-12-20 05:20:10,False,
228,Michael Smith,zbanks@yahoo.org,2025-03-06,pro,468.37,2025-03-23 13:53:19,False,
229,Laura Richardson,gravesangela@yahoo.net,2024-05-22,pro,222.5,2025-03-01 14:40:09,False,
230,Richard Anderson,cindyyoung@yahoo.com,2024-04-07,basic,342.58,2024-12-04 06:53:01,True,2025-05-03
231,Donald Davis,fhatfield@yahoo.com,2024-03-06,pro,410.71,2025-03-18 23:39:01,False,
232,Jacqueline Cannon,elowe@yahoo.org,2024-11-22,basic,130.38,2025-05-08 21:15:17,False,
233,Colin Thomas,ypoole@yahoo.org,2023-07-26,pro,415.43,2024-10-14 09:54:06,False,
234,William Cummings,angelamarshall@yahoo.net,2024-07-30,basic,290.83,2024-09-16 07:39:00,False,
235,Ryan Diaz,tmurray@yahoo.com,2025-01-15,pro,428.74,2025-03-21 02:06:59,True,2025-05-19
236,Heather Garcia,lthomas@yahoo.com,2023-06-12,basic,381.74,2025-04-02 21:28:54,False,
237,Rebecca Miles,arosario@yahoo.org,2024-07-16,basic,318.09,2024-11-30 04:21:56,True,2024-10-09
238,Mr. David Fox,woodsvincent@yahoo.net,2024-12-29,pro,321.4,2025-01-21 12:10:07,False,
239,Raymond Nelson,dylanbeasley@yahoo.net,2024-08-04,pro,173.83,2024-12-25 04:22:54,False,
240,Cynthia Daniels,pamelathompson@yahoo.org,2024-08-11,enterprise,397.63,2024-09-08 23:50:48,False,
241,Sheila Brooks,danielmoore@yahoo.org,2025-01-11,enterprise,426.62,2025-04-19 00:20:28,True,2025-03-08
242,Sandra Turner,rachel47@yahoo.com,2024-05-19,basic,106.19,2025-04-11 14:16:40,False,
243,Johnathan Smith,robinsonelizabeth@yahoo.net,2023-07-09,free,313.04,2024-06-30 01:55:47,False,
244,Regina Evans,jrivera@yahoo.net,2024-08-02,basic,224.15,2024-08-02 11:19:57,False,
245,Wesley Hodge,briandavis@yahoo.net,2025-04-21,enterprise,166.04,2025-04-26 13:31:07,False,
246,Courtney Jordan,sarah87@yahoo.com,2023-11-21,free,97.26,2024-12-27 00:42:40,True,2024-08-16
247,Erika Oneill,jtrevino@yahoo.org,2024-03-10,pro,226.34,2024-07-15 00:53:40,True,2024-11-11
248,Joel Hamilton,vhenry@yahoo.com,2025-02-05,free,195.69,2025-04-07 21:40:51,False,
249,Kathleen Hall,bgreen@yahoo.org,2024-01-07,basic,354.43,2024-11-17 04:14:11,True,2025-05-14
250,Joshua Clark,victormejia@yahoo.org,2024-12-13,basic,494.74,2025-05-08 10:59:46,False,
251,Miranda West,duartezachary@yahoo.org,2025-04-21,free,185.23,2025-05-05 07:46:12,False,
