customer_id,name,email,signup_date,plan,monthly_spend,last_login,churned,churn_date
32,Gary Nunez,joshua68@yahoo.org,2024-04-14,enterprise,208.89,2025-04-20 00:15:26,False,
33,Katherine Ramirez,olin@yahoo.com,2024-10-21,free,421.27,2025-04-30 22:38:24,False,
34,Ms. Megan Olson,tdavis@yahoo.org,2025-02-12,free,436.38,2025-04-22 09:34:07,True,2025-03-27
35,Gary White,allenchristina@yahoo.net,2023-10-16,pro,225.01,2023-11-02 01:46:33,False,
36,Dr. Eric Dunn,ortizalyssa@yahoo.com,2025-04-29,enterprise,463.09,2025-05-06 16:46:25,False,
37,Anita Cox,mcguiremichaela@yahoo.com,2023-06-16,pro,26.23,2023-10-28 20:38:30,False,
38,Mary Hart,johnvega@yahoo.com,2025-03-08,basic,205.97,2025-04-16 17:26:29,False,
39,Jason Santiago,jodicox@yahoo.net,2025-02-07,pro,156.54,2025-03-06 04:21:08,False,
40,Desiree Torres,zmccoy@yahoo.org,2024-03-23,enterprise,266.33,2024-09-13 07:37:48,False,
41,Mary Fox,whitedaniel@yahoo.org,2023-06-07,pro,306.0,2024-04-22 08:30:45,False,
42,Rachel Lee,ikoch@yahoo.net,2024-11-09,pro,116.09,2025-04-28 05:48:13,True,2025-03-25
43,Meghan Jackson,timothy57@yahoo.com,2024-04-06,basic,372.53,2024-09-26 13:50:06,False,
44,Mr. Patrick Hernandez,patricia97@yahoo.com,2023-10-04,pro,442.91,2024-08-17 02:17:52,False,
45,Barbara Davis,lesliemiller@yahoo.net,2023-12-31,pro,199.57,2024-05-28 03:52:44,True,2025-01-10
46,David Harrison,jeremy15@yahoo.net,2025-04-19,enterprise,225.05,2025-05-15 18:29:09,False,
47,Deborah Mccoy,susanbarker@yahoo.net,2025-03-30,basic,344.33,2025-04-07 11:44:21,False,
48,Jason Johnson,shanecannon@yahoo.com,2024-04-29,enterprise,206.2,2025-05-20 07:05:24,True,2025-01-24
49,Kayla Cooley,parkmichael@yahoo.org,2025-03-02,free,464.96,2025-03-11 17:37:35,False,
50,Erin Johnson,pageryan@yahoo.com,2025-05-14,enterprise,145.74,2025-05-20 06:57:06,True,2025-05-19
51,James Davis,martinezwilliam@yahoo.com,2025-04-10,free,214.99,2025-05-13 19:44:20,False,
52,Brandi Wallace,paige25@yahoo.org,2025-02-10,free,448.63,2025-02-22 22:37:51,False,
53,Derrick Walsh,vanessawade@yahoo.org,2024-01-07,basic,479.57,2024-08-30 21:21:19,False,
54,Jason Garrett,qwelch@yahoo.com,2024-05-04,basic,120.29,2024-06-26 17:52:29,True,2024-08-06
55,Michael Mckay,rodriguezlindsay@yahoo.net,2023-11-26,enterprise,92.18,2024-05-23 16:25:50,False,
56,Charles Gonzales,ibutler@yahoo.com,2024-07-29,enterprise,236.02,2024-08-06 22:07:23,False,
57,Cynthia Blair,debbieparker@yahoo.com,2024-08-13,free,381.14,2025-01-11 22:54:24,False,
58,Carla Holmes,kurtcruz@yahoo.com,2024-10-04,basic,26.75,2024-11-18 11:17:37,True,2025-05-13
59,Angela Love,sbowen@yahoo.net,2025-04-03,basic,113.3,2025-04-24 16:04:35,False,
60,Ryan Thomas,josephbrown@yahoo.org,2024-02-12,pro,303.22,2024-06-19 21:03:58,False,
61,Alexis Ryan,wudeanna@yahoo.com,2024-06-15,enterprise,379.24,2025-02-19 02:15:12,False,
62,Rhonda Stewart,jasmine23@yahoo.net,2024-01-15,free,350.83,2024-10-03 08:53:06,False,
63,Cassandra Perry,michaelwashington@yahoo.org,2024-03-27,enterprise,330.73,2024-05-09 00:13:16,True,2024-08-30
64,Laura Patel,austinjennifer@yahoo.net,2023-09-24,pro,238.14,2024-01-07 19:27:38,False,
65,Brian Wright,watkinselizabeth@yahoo.org,2024-07-23,enterprise,424.4,2024-11-26 16:28:30,False,
66,Kimberly Calderon,cjordan@yahoo.com,2025-03-08,pro,4.61,2025-04-18 07:53:49,False,
67,William Taylor,riveraeric@yahoo.org,2023-07-12,pro,254.95,2024-02-14 18:03:37,False,
68,Gabrielle Charles,brianho@yahoo.net,2023-11-03,free,253.32,2025-05-03 19:28:07,True,2024-06-09
69,Dawn Baker,davidjackson@yahoo.com,2025-01-01,free,272.69,2025-04-09 05:06:11,False,
70,Jessica Coffey,phillipsjulie@yahoo.org,2024-12-12,pro,152.49,2024-12-24 12:04:13,False,
71,Joanna Pratt,craig11@yahoo.com,2024-11-15,pro,75.15,2025-01-06 20:40:28,True,2025-02-01
72,Travis Collier,tiffanythompson@yahoo.com,2023-12-21,pro,143.1,2024-12-30 00:01:13,True,2025-04-06
73,Susan White,vware@yahoo.com,2024-12-21,pro,289.54,2025-02-13 04:59:55,False,
74,Janet Carter,carrieyoung@yahoo.net,2023-08-30,pro,108.96,2024-09-25 05:37:04,False,
75,Dennis Woodward,reevessharon@yahoo.org,2024-11-25,pro,268.31,2025-04-18 01:34:20,False,
76,Duane Morris,melissacaldwell@yahoo.net,2024-02-04,enterprise,48.51,2024-04-13 20:01:56,True,2024-06-09
77,Jerome Smith,leecindy@yahoo.org,2024-01-05,basic,339.61,2024-06-23 08:18:23,True,2024-03-29
78,Matthew Rodriguez,vkennedy@yahoo.net,2025-01-11,pro,103.27,2025-04-23 17:19:51,False,
79,Gloria Wright,kgibson@yahoo.net,2023-12-18,pro,155.6,2024-07-19 05:52:54,False,
80,Rebecca Alexander,rosaleskathleen@yahoo.net,2024-12-19,pro,125.75,2025-01-18 10:06:26,False,
81,Craig Martinez,lauren26@yahoo.com,2023-06-20,pro,402.49,2023-06-27 08:28:11,True,2023-08-12
82,Joshua Hines,charlesstephanie@yahoo.org,2023-09-10,free,403.76,2024-07-18 15:38:51,True,2024-12-18
83,George Anderson,kyle20@yahoo.com,2023-05-20,free,407.79,2024-03-10 00:05:44,False,
84,Kathryn French,znichols@yahoo.net,2024-10-16,basic,495.54,2024-11-08 10:36:07,False,
85,Wayne Nguyen,brownmichael@yahoo.com,2023-09-01,free,435.65,2024-02-03 17:03:34,False,
86,Michelle Moyer,chendeborah@yahoo.net,2025-01-29,enterprise,486.66,2025-04-21 21:24:43,False,
87,Joseph Holt,ddavis@yahoo.com,2024-07-14,free,351.59,2024-12-01 01:47:18,True,2024-11-13
88,Elaine Richards,jyoung@yahoo.com,2024-04-01,basic,88.76,2025-03-19 10:09:24,True,2024-06-09
89,Gilbert Henry,paul58@yahoo.com,2024-08-30,basic,322.82,2024-12-09 13:50:37,True,2025-01-20
90,Michelle Hines,tylerschroeder@yahoo.org,2024-12-25,enterprise,241.59,2025-01-29 20:54:49,True,2025-05-03
91,Tiffany King,anthonyfuller@yahoo.net,2023-07-07,basic,425.96,2024-09-23 17:26:37,False,
92,Peter Mosley,barbarachavez@yahoo.org,2023-12-04,enterprise,147.4,2023-12-05 09:25:03,False,
93,Debra Andrade,jennifer71@yahoo.net,2024-04-24,enterprise,106.39,2025-01-06 09:28:27,True,2025-01-18
94,Jill Wells,vasquezjesse@yahoo.org,2025-02-08,free,437.42,2025-03-19 02:38:08,False,
95,Cynthia Cortez,claytonperry@yahoo.net,2024-03-05,free,366.21,2024-11-06 08:10:10,False,
96,Dennis Hoffman,floresalan@yahoo.com,2024-12-16,enterprise,114.66,2025-01-28 13:04:34,False,
97,Nancy Steele,adamsbrittney@yahoo.org,2024-08-09,basic,189.07,2024-08-19 10:17:36,False,
98,Robert Gutierrez,wtucker@yahoo.org,2024-02-20,enterprise,156.73,2025-04-27 07:11:03,False,
99,Kevin Phelps,apatterson@yahoo.org,2024-04-26,free,423.65,2025-01-12 12:50:44,True,2025-05-14
100,Dustin Mendoza,vsilva@yahoo.net,2024-10-22,pro,73.16,2025-01-18 03:21:20,False,
101,Seth Lopez,jenniferfoster@yahoo.com,2024-05-30,free,431.56,2025-01-01 02:36:20,True,2025-02-10
102,Nicole Matthews DDS,aaustin@yahoo.com,2024-02-14,basic,449.7,2025-02-09 21:14:02,False,
103,Gary Johnson,derek97@yahoo.org,2025-01-21,pro,258.86,2025-05-19 15:12:28,False,
104,Kelli Lowe,jackwheeler@yahoo.net,2024-05-04,free,106.18,2024-11-29 06:55:43,False,
105,Jenna Roth,michelle19@yahoo.net,2023-06-19,enterprise,242.33,2023-12-08 07:39:37,True,2023-12-26
106,Jennifer Dickson,edward27@yahoo.org,2023-09-20,enterprise,35.16,2024-03-21 19:22:28,False,
107,Julie Buckley,jshaw@yahoo.net,2024-03-20,enterprise,473.2,2025-01-24 12:24:17,False,
108,Mathew Love,tamaraanderson@yahoo.org,2023-08-29,pro,319.65,2024-01-30 22:27:25,True,2024-09-27
109,Denise Wells,allenwells@yahoo.net,2024-04-01,pro,453.06,2024-06-27 14:07:58,True,2024-12-13
110,Chris Marshall,maryyoder@yahoo.com,2023-05-20,basic,121.8,2023-12-17 02:52:33,False,
111,Mrs. Tara Carlson,lowerymichael@yahoo.org,2023-07-08,free,178.97,2024-10-28 07:21:44,True,2024-07-23
112,Peter Ramirez,gbrooks@yahoo.org,2025-01-31,free,250.4,2025-03-24 11:10:21,True,2025-02-09
113,Randy Mccarthy,freemanjessica@yahoo.com,2024-07-29,free,140.24,2024-09-02 22:06:04,False,
114,Todd Jenkins,obriendavid@yahoo.net,2024-07-24,free,287.96,2024-10-07 01:51:40,True,2024-10-19
115,Cory Miller,shannon31@yahoo.com,2024-01-30,enterprise,476.6,2025-02-23 17:49:50,True,2024-10-06
116,Linda Lara,hwilliams@yahoo.org,2023-07-13,basic,426.4,2023-08-05 23:14:59,False,
117,David Williams,justin23@yahoo.com,2023-11-03,free,180.24,2024-12-06 14:02:54,True,2024-06-17
118,Frederick Williams,ashleyhogan@yahoo.org,2024-08-25,pro,40.21,2024-09-14 21:06:36,False,
119,Charles Bennett,masseyjohnny@yahoo.org,2024-06-23,pro,209.49,2024-10-24 18:17:58,True,2024-10-23
120,Theresa Carlson,christine13@yahoo.net,2024-05-28,basic,69.0,2025-02-11 01:20:57,False,
121,Joseph Clark,zking@yahoo.org,2024-11-24,basic,451.88,2025-03-13 20:09:07,False,
122,Daniel Molina,reedandrea@yahoo.net,2024-06-27,free,83.39,2024-08-07 01:29:02,True,2024-12-16
123,David Smith,yelliott@yahoo.com,2025-04-27,free,112.64,2025-05-08 02:04:22,False,
124,David Martinez,bdyer@yahoo.org,2024-07-29,basic,483.92,2025-03-04 02:05:24,True,2024-08-23
125,Eric Winters,hcervantes@yahoo.org,2024-10-09,enterprise,248.21,2025-03-04 06:39:42,True,2025-01-12
126,Ronald James,kelly81@yahoo.com,2025-05-15,pro,155.6,2025-05-16 03:38:16,False,
127,Crystal Smith,patriciagreen@yahoo.org,2024-07-12,enterprise,298.82,2024-08-30 23:42:32,True,2025-04-05
128,Christian Clarke,acostaalexander@yahoo.org,2024-07-31,free,323.55,2024-09-20 16:41:47,False,
129,Michael Miller,vparker@yahoo.com,2023-08-19,basic,252.67,2023-11-03 07:12:49,False,
130,Kevin Mullen,jason11@yahoo.org,2023-07-17,pro,210.59,2024-07-26 11:20:39,False,
131,Laura Montgomery,brooksjulie@yahoo.net,2024-05-02,enterprise,240.03,2025-05-17 16:46:04,True,2024-12-02
132,Christopher Griffin,margaretjones@yahoo.net,2024-05-06,pro,10.33,2024-06-26 15:38:40,False,
133,Nancy Adams,nicoleallen@yahoo.org,2025-01-21,free,177.63,2025-02-12 00:25:34,True,2025-03-03
134,Johnny Allen,barnettmaria@yahoo.com,2023-11-09,pro,471.42,2024-09-13 15:29:37,False,
135,Ian Gates,hgould@yahoo.org,2023-08-20,basic,477.38,2023-11-06 10:18:47,False,
136,Melissa Robertson,johnberg@yahoo.net,2023-08-01,enterprise,424.07,2024-03-15 18:11:35,False,
137,Christopher Palmer,ronaldpowell@yahoo.org,2024-06-04,enterprise,21.66,2025-02-22 00:48:48,False,
138,John Pacheco,tshort@yahoo.com,2023-09-26,basic,454.55,2024-02-29 09:11:56,False,
139,John Vincent,jeffrey03@yahoo.com,2024-07-03,pro,187.52,2024-11-22 05:33:56,False,
140,Abigail Bruce,hicksamanda@yahoo.net,2023-10-27,enterprise,461.82,2023-12-31 16:04:38,False,
141,John Beltran,john13@yahoo.org,2024-03-08,basic,332.96,2024-03-11 20:27:35,True,2024-03-13
142,Janice Williams,brittanyrogers@yahoo.com,2023-07-12,pro,472.38,2024-11-01 16:24:03,True,2024-02-20
143,Alexa Hill,lewisdean@yahoo.org,2025-04-13,enterprise,75.99,2025-04-25 12:51:28,False,
144,Susan Taylor,josephwest@yahoo.org,2024-10-06,pro,205.95,2025-04-13 16:11:53,False,
145,Craig Allen,eric81@yahoo.com,2025-01-30,enterprise,415.46,2025-04-07 13:33:29,True,2025-03-03
146,Amber Roberts,sandra76@yahoo.net,2023-12-17,basic,209.31,2024-04-30 16:44:42,True,2025-05-17
147,Caitlin Sanchez,thomas29@yahoo.com,2023-10-12,pro,277.26,2024-12-14 21:48:22,False,
148,Christina Medina MD,xsteele@yahoo.com,2023-12-11,free,239.12,2024-05-05 05:04:41,False,
149,Laura Morales,jimmy86@yahoo.org,2024-02-07,basic,267.03,2024-09-25 05:06:52,False,
150,Kim Carter,elizabeth30@yahoo.org,2024-02-23,enterprise,140.48,2024-10-04 04:43:03,True,2024-11-11
151,Wendy Melendez,scott91@yahoo.org,2023-06-23,enterprise,266.26,2023-09-27 05:11:35,True,2025-01-12
152,Jennifer Lawrence,uthompson@yahoo.org,2024-02-07,enterprise,49.52,2025-02-15 18:34:16,False,
153,Mario Johnson,kelly63@yahoo.com,2023-08-16,basic,235.9,2024-04-25 08:40:58,False,
154,Kevin Gill,hayesphilip@yahoo.net,2025-05-13,free,342.83,2025-05-14 00:59:27,False,
155,Victoria Smith,ysteele@yahoo.org,2024-11-20,pro,176.55,2025-02-01 10:08:14,False,
156,Kelly Young,ynewman@yahoo.com,2024-09-05,enterprise,477.18,2024-10-18 19:51:19,False,
157,Kenneth Lopez,browningkayla@yahoo.com,2024-02-27,free,74.93,2024-12-24 17:43:52,True,2024-07-06
158,Rebecca Manning,kgarrison@yahoo.com,2024-08-22,enterprise,110.41,2025-01-08 14:34:03,False,
159,Kevin Frazier,natalie94@yahoo.net,2025-01-20,basic,385.08,2025-02-28 17:25:11,False,
160,Bradley Mason,kaylee13@yahoo.org,2024-02-11,free,268.84,2024-08-04 09:06:12,False,
161,Cindy Rodgers,karen83@yahoo.net,2025-04-07,free,141.88,2025-04-08 18:28:12,False,
162,Cynthia Ward,vickie51@yahoo.net,2024-12-06,enterprise,341.43,2025-02-11 07:28:34,False,
163,Katherine Quinn,brownjimmy@yahoo.net,2025-01-22,pro,10.04,2025-03-12 05:03:22,False,
164,Michael King,halldavid@yahoo.net,2024-10-15,enterprise,400.39,2025-05-10 23:00:14,True,2024-12-29
165,Jessica Jackson,brent18@yahoo.com,2024-07-22,basic,56.08,2024-08-20 07:05:25,False,
166,Lisa Clark,daniel32@yahoo.net,2023-06-22,pro,390.43,2025-04-13 17:57:29,False,
167,Kimberly Webb,josephrobin@yahoo.org,2023-06-10,free,390.49,2024-06-21 06:09:29,True,2024-04-29
168,Mr. James Mclaughlin,ajames@yahoo.net,2024-04-04,enterprise,94.38,2024-05-31 06:19:30,False,
169,Larry Hill,amy54@yahoo.com,2023-07-30,enterprise,123.86,2024-02-28 01:38:45,False,
170,Aaron Rivera,oriley@yahoo.org,2024-12-29,free,270.79,2025-04-26 20:20:08,False,
171,Steven Whitaker,jonesjesus@yahoo.com,2024-06-17,pro,331.28,2024-12-13 05:19:59,True,2025-02-03
172,Craig Ortiz,joygiles@yahoo.com,2024-11-15,free,329.84,2025-02-06 01:21:14,False,
173,Mark Hamilton,gsmith@yahoo.net,2024-02-13,free,278.96,2025-03-11 21:56:57,False,
174,Christine Murray,singletondavid@yahoo.org,2024-05-30,basic,389.68,2025-04-28 10:15:07,False,
175,Jamie Kim,danderson@yahoo.org,2023-08-03,pro,213.2,2025-05-16 19:53:56,True,2024-04-04
176,Travis Holloway,gjohnson@yahoo.net,2024-05-25,pro,297.35,2024-08-06 04:11:30,True,2024-10-30
177,George Ware,smithwilliam@yahoo.net,2024-07-16,enterprise,207.05,2025-03-15 20:58:35,False,
178,Susan Marshall,brenda78@yahoo.net,2024-03-11,enterprise,299.8,2024-12-28 20:09:43,True,2025-01-25
179,Ashley Vaughan,desireespence@yahoo.org,2024-05-28,basic,268.94,2024-11-20 12:33:51,True,2025-03-11
180,Timothy Burnett,thomas19@yahoo.org,2023-08-18,enterprise,376.56,2025-02-25 22:32:00,True,2024-07-05
181,Nancy Rodriguez,nortonsusan@yahoo.com,2023-12-11,basic,55.74,2024-07-02 14:03:51,True,2024-02-23
182,Brenda Smith,heatherross@yahoo.com,2024-11-26,enterprise,250.0,2025-04-17 04:53:27,True,2025-04-15
183,Mary Morgan,xrodriguez@yahoo.com,2023-06-24,basic,43.81,2023-07-11 06:51:24,True,2024-02-29
184,Mary Ford,butleralexis@yahoo.org,2024-01-20,enterprise,334.69,2024-12-04 19:17:42,True,2024-05-11
185,Kelsey Walters,hbell@yahoo.net,2023-11-30,free,153.97,2025-02-04 14:07:14,True,2023-12-03
186,Barbara Watts,delgadoalexandra@yahoo.net,2024-01-22,free,198.87,2025-03-20 14:07:03,False,
187,George Lam MD,weaverjulie@yahoo.com,2023-10-29,enterprise,487.16,2024-03-09 22:20:58,False,
188,Carlos Moreno MD,danielpatton@yahoo.com,2024-11-02,pro,383.5,2024-12-09 12:52:24,False,
189,Kristy Williams,robinsonaudrey@yahoo.com,2024-12-17,enterprise,357.65,2025-03-18 18:48:27,False,
190,Theresa Morgan,beardchristopher@yahoo.com,2024-02-14,enterprise,448.54,2024-08-25 21:59:23,True,2024-11-15
191,Christine Lee,sonyaelliott@yahoo.net,2023-12-15,free,349.62,2024-09-08 12:15:21,False,
192,Linda Gutierrez,qpetty@yahoo.net,2024-12-29,basic,170.82,2025-02-05 20:28:09,False,
193,Kendra King,shaunjackson@yahoo.com,2024-03-30,pro,404.79,2024-11-13 20:30:12,True,2024-11-18
194,Keith Brady,melissawatson@yahoo.net,2024-10-12,pro,195.6,2024-10-22 03:45:43,True,2024-12-24
195,Cheryl Rogers,jessicamcguire@yahoo.org,2023-11-10,free,45.0,2024-04-23 01:59:59,False,
196,Lori Grimes,thomasjacqueline@yahoo.net,2024-05-01,free,231.2,2024-07-29 19:35:37,False,
197,Nancy Young,brownmaurice@yahoo.com,2024-05-12,pro,374.66,2025-02-10 13:37:15,True,2024-08-29
198,Brett Moyer,stewartemily@yahoo.net,2024-12-01,enterprise,31.66,2024-12-01 17:10:03,False,
199,Patricia Baird,weaverrobert@yahoo.net,2023-08-18,enterprise,385.64,2023-09-09 23:12:03,True,2024-10-29
200,Nathan Perez,jennifer54@yahoo.com,2024-09-28,basic,339.46,2025-03-26 07:55:43,True,2025-02-16
201,Kenneth Dominguez,kimberly91@yahoo.org,2025-03-31,basic,105.34,2025-05-06 16:31:04,False,
202,Jackie Taylor,mcbrideamanda@yahoo.com,2024-01-12,pro,67.28,2024-06-27 06:37:58,False,
203,David Trujillo,morenoroger@yahoo.net,2023-09-05,pro,8.68,2025-05-08 15:01:18,False,
204,Allen Baldwin,dorothyhurst@yahoo.org,2024-01-15,basic,407.38,2024-09-29 05:22:34,False,
205,Ann Holmes,michelehurley@yahoo.net,2024-02-09,free,462.66,2024-11-04 17:13:10,True,2024-05-09
206,Ms. Molly Rocha,toddkelley@yahoo.com,2023-12-27,enterprise,444.48,2025-05-07 03:01:03,False,
207,Lisa James,rojasduane@yahoo.net,2024-12-16,enterprise,231.52,2024-12-29 16:40:55,True,2025-02-17
208,Jacob Roman,cmclaughlin@yahoo.net,2024-06-24,pro,28.73,2025-03-21 06:33:07,True,2024-06-26
209,Chad King,kochstephanie@yahoo.org,2024-11-17,basic,428.29,2025-03-11 03:03:24,False,
210,Janet Tucker,owilliams@yahoo.com,2023-11-16,pro,489.48,2024-01-12 01:00:33,True,2024-11-19
211,Robin Cortez,michael77@yahoo.com,2025-03-06,enterprise,286.49,2025-04-01 03:17:51,False,
212,Michael Hayes,igarcia@yahoo.com,2023-09-24,free,69.71,2023-09-24 20:41:56,True,2023-10-10
213,Michael Montes,dylanwright@yahoo.com,2024-10-14,enterprise,275.07,2025-04-07 10:48:45,True,2024-12-10
214,Robert Dominguez,john36@yahoo.org,2024-11-24,pro,142.15,2025-01-05 00:45:37,True,2025-02-07
215,Jennifer Lawrence,brian42@yahoo.com,2024-11-02,basic,492.26,2024-12-23 09:45:35,False,
216,Nathaniel Cardenas,woodmindy@yahoo.com,2024-03-20,enterprise,295.98,2025-02-07 05:45:06,True,2025-01-08
217,Elizabeth Henderson,ffowler@yahoo.com,2024-01-18,basic,100.51,2024-02-23 10:19:17,False,
218,Jillian Smith,nstone@yahoo.com,2025-01-22,free,214.37,2025-02-14 10:34:17,False,
219,Jennifer Perez MD,tiffanyparks@yahoo.net,2024-01-19,free,238.38,2025-03-22 15:43:25,False,
220,Sharon Rodriguez,ericcasey@yahoo.net,2023-12-14,free,315.16,2024-05-16 14:27:13,True,2024-07-05
221,Sandy Hamilton,tanner35@yahoo.net,2024-07-16,enterprise,81.77,2024-11-15 12:28:55,False,
222,Elijah Jensen,millerchristian@yahoo.com,2025-03-15,enterprise,108.24,2025-05-15 16:00:39,True,2025-04-20
223,Linda Hutchinson,ejohnson@yahoo.org,2024-08-19,basic,74.29,2025-01-16 05:38:07,False,
224,Joshua Marquez,fschmidt@yahoo.org,2024-11-11,free,278.96,2025-04-25 11:27:31,False,
225,James Cooper,wisechad@yahoo.com,2023-10-03,enterprise,235.7,2024-05-04 05:22:20,False,
226,Lauren Alexander,jameswilson@yahoo.com,2024-01-27,pro,281.05,2025-01-21 07:12:48,True,2024-05-10
227,Hector Holmes,cassandramichael@yahoo.net,2024-07-13,basic,430.72,2025-04-28 04:51:24,False,
228,Cheyenne Garcia,todd65@yahoo.com,2024-01-20,basic,248.92,2024-04-19 14:28:36,False,
229,Susan Hernandez,kevin00@yahoo.com,2025-05-13,basic,478.58,2025-05-17 20:56:24,True,2025-05-15
230,Betty Holt,fthompson@yahoo.net,2025-02-08,free,115.05,2025-02-20 00:15:27,True,2025-04-02
231,Corey Jackson,hillrobert@yahoo.org,2023-07-24,free,463.31,2024-04-02 18:42:06,False,
232,Emily Church,dawn03@yahoo.com,2024-10-15,enterprise,381.32,2025-03-07 02:37:29,False,
233,David Davis,james22@yahoo.org,2023-06-01,enterprise,251.98,2023-06-01 02:40:09,True,2024-10-12
234,Karen Rich,andreahenderson@yahoo.com,2023-07-23,free,60.36,2025-03-10 08:42:15,True,2025-04-25
235,Lisa Garza,castillokevin@yahoo.com,2024-05-22,enterprise,387.16,2024-11-29 13:31:51,True,2024-07-28
236,Jennifer Moss,virginiamartinez@yahoo.net,2024-06-11,pro,410.72,2024-11-24 18:15:10,False,
237,Jeanne Miller,ibennett@yahoo.org,2024-03-07,free,385.54,2024-11-12 09:21:06,False,
238,Dustin Mendez,lindsey57@yahoo.com,2025-03-17,pro,378.83,2025-05-04 10:27:08,False,
239,Robert Butler,ruizdebra@yahoo.org,2024-03-26,free,39.9,2024-09-13 06:05:07,False,
240,Daniel Jones,kendra61@yahoo.com,2023-12-20,enterprise,98.85,2024-01-12 14:43:30,False,
241,Ryan Hopkins,suzanne51@yahoo.net,2025-04-22,free,153.07,2025-04-26 10:34:53,True,2025-04-26
242,Eugene Horn,russellrosales@yahoo.org,2023-10-05,pro,435.18,2024-03-22 03:04:41,False,
243,Angela Ward,patrickrebekah@yahoo.com,2025-02-27,basic,298.05,2025-04-17 19:43:50,False,
244,Monica Wiggins,burtonshawn@yahoo.net,2025-02-11,basic,149.88,2025-03-25 09:44:47,False,
245,Bradley Williams,david25@yahoo.net,2025-02-24,basic,55.26,2025-04-24 05:18:03,False,
246,Jesse Smith,oliviaknight@yahoo.com,2024-12-14,pro,423.42,2025-01-15 01:08:09,False,
247,Sara Watson,churchamanda@yahoo.com,2024-01-25,free,104.83,2024-12-22 12:46:24,False,
248,Dawn Edwards,kathy63@yahoo.net,2024-07-04,basic,144.85,2024-08-24 06:08:01,False,
249,Calvin Jones,dylancarter@yahoo.com,2025-04-26,free,389.51,2025-05-19 19:22:04,False,
